country,year,fuel,primary_production,imports,exports,gross_inland_consumption,dependency
AT,2005,solid_biomass,"144576,777276","10861,145352","14677,706628000002","140760,21600000001","-0,02711392028554433"
AT,2005,total,"414001,71154800005","1240134,8492160002","206534,467188","1439261,025012","0,7181465794360562"
AT,2006,bioenergy,"165635,62765200002","30300,122808000004","15987,170196","179544,84714","0,07971798043772031"
AT,2006,biofuels,"4387,180248000001","9684,822024000001","236,34485999999998","13431,966156","0,7034321747288953"
AT,2006,biogas,"6799,656276000001","0,0","0,0","6799,656276000001","0,0"
AT,2006,ren_mun_waste,"4213,218708","0,0","0,0","4213,218708","0,0"
AT,2006,renewables,"309636,343116","26514,292644","13349,234988","322397,70951600006","0,040834836189636896"
AT,2006,solid_biomass,"150235,57242","16451,318844","13101,502032","153585,38923200002","0,02181077789202917"
AT,2006,total,"432339,686208","1278506,620008","228243,318264","1452296,417472","0,7231742012916236"
AT,2007,bioenergy,"185089,21704","34281,853344","20790,434628000003","197850,750912","0,06818987875361013"
AT,2007,biofuels,"9987,737004","10698,195096","3476,2163040000005","16479,789084000004","0,43823247707773866"
AT,2007,biogas,"7032,274884","0,0","0,0","7032,274884","0,0"
AT,2007,ren_mun_waste,"4162,349088","0,0","0,0","4162,349088","0,0"
AT,2007,renewables,"335895,617772","29389,703148","17249,490396","347305,94568","0,034955384159146306"
AT,2007,solid_biomass,"163906,856064","18335,336976000002","13744,385172","168497,807868","0,027246359238076973"
AT,2007,total,"458506,22324400005","1236893,0937120002","258417,75333600002","1427588,101008","0,6854045222743957"
AT,2008,bioenergy,"196338,89743200003","33639,305148","22066,32006","207120,242376","0,05587568339646274"
AT,2008,biofuels,"10757,856996","13586,333472000002","4878,794304","18731,617596","0,46485783319959684"
AT,2008,biogas,"7665,988932","0,0","0,0","7665,988932","0,0"
AT,2008,ren_mun_waste,"4310,4362040000005","0,0","0,0","4310,4362040000005","0,0"
AT,2008,renewables,"352913,494392","29205,400212","18721,359936","362605,852656","0,02891304759481113"
AT,2008,solid_biomass,"173604,657168","15230,5317","13827,200076000001","174950,085348","0,008021325746761298"
AT,2008,total,"468060,5008440001","1235075,268888","244883,00124","1439510,307084","0,6878674385137412"
AT,2009,bioenergy,"198164,551572","39358,557684","19871,222688","216156,780288","0,09015370681426571"
AT,2009,biofuels,"13586,459076","15452,683308000001","4862,800728","23971,858344","0,4417631052225277"
AT,2009,biogas,"6479,366076","0,0","0,0","6479,366076","0,0"
AT,2009,ren_mun_waste,"5413,616136","0,0","0,0","5413,616136","0,0"
AT,2009,renewables,"364959,964692","35002,778436","15689,363112","382778,27373600006","0,05045588177065753"
AT,2009,solid_biomass,"172685,15215200002","19126,851516","10708,745832","179812,63486800002","0,046815985373773704"
AT,2009,total,"489777,85112400004","1165023,866556","274526,926884","1365927,9669720002","0,6519355055347908"
AT,2010,bioenergy,"218078,982036","39989,717784","22766,897304000002","236715,517404","0,0727574629195347"
AT,2010,biofuels,"12991,933475999998","14408,24418","4846,0535279999995","22804,159824000002","0,4193178229673856"
AT,2010,biogas,"6662,915388","0,0","0,0","6662,915388","0,0"
AT,2010,ren_mun_waste,"5758,2316439999995","0,0","0,0","5758,2316439999995","0,0"
AT,2010,renewables,"378763,80242400005","35473,542228","18803,463084000003","396847,638324","0,04200624505264153"
AT,2010,solid_biomass,"192665,90152800002","20699,246124","13925,799216000001","200603,027628","0,0337654271128985"
AT,2010,total,"507272,813604","1259600,24538","343362,27315599995","1458332,35956","0,6282778861880582"
AT,2011,bioenergy,"211468,276044","46584,890748000005","21366,580176","234880,56856800002","0,10736652557403478"
AT,2011,biofuels,"10884,214619999999","15827,36004","4005,0091439999997","22480,813260000003","0,525886263956271"
AT,2011,biogas,"7042,8256200000005","0,0","0,0","7042,8256200000005","0,0"
AT,2011,ren_mun_waste,"5795,99658","0,0","0,0","5795,99658","0,0"
AT,2011,renewables,"357843,660732","40354,220592000005","17181,287424000002","379210,57585200004","0,06110835151666245"
AT,2011,solid_biomass,"187745,28109200002","24176,383524","13135,833792000001","197205,648768","0,0559849568253925"
AT,2011,total,"479043,7332840001","1287689,27724","296299,459188","1415925,853344","0,7001707156562111"
AT,2012,bioenergy,"223843,619484","44971,381764000005","23760,215604000005","245270,61518400002","0,08648066603529965"
AT,2012,biofuels,"10370,49426","18869,279580000002","6704,1135","22083,569676000006","0,5508695495556982"
AT,2012,biogas,"8434,559808","0,0","0,0","8434,559808","0,0"
AT,2012,ren_mun_waste,"6015,719844","0,0","0,0","6015,719844","0,0"
AT,2012,renewables,"408585,12278400006","39534,570756","18973,823976000003","429361,74097200006","0,047886769634979724"
AT,2012,solid_biomass,"199022,845572","20238,405048","12197,278836000001","207731,89198800002","0,0387091559945187"
AT,2012,total,"537115,863456","1314974,65284","414007,07065199997","1410570,18252","0,6387258098554239"
AT,2013,bioenergy,"224352,273816","46695,715344000004","21671,253612000004","249264,31996800003","0,1003932762427153"
AT,2013,biofuels,"9942,728904000001","19886,88132","7848,324072","22263,853284","0,5407220885996205"
AT,2013,biogas,"8008,385436","0,0","0,0","8008,385436","0,0"
AT,2013,ren_mun_waste,"6366,280608000001","0,0","0,0","6366,280608000001","0,0"
AT,2013,renewables,"407008,70884800004","40521,608856","17295,628932","430122,273192","0,053998551973690224"
AT,2013,solid_biomass,"200034,87886800003","20241,419544000004","9392,583384","210488,774184","0,051541162715482515"
AT,2013,total,"520634,94393600005","1197260,551836","321670,79730000003","1430066,85408","0,6122719032595788"
AT,2014,bioenergy,"219761,36388000002","46660,8393","24624,03618","241843,63564800002","0,09112004564831407"
AT,2014,biofuels,"16029,456876","20732,740524","10661,016312000002","26150,710932","0,38514150679075687"
AT,2014,biogas,"12229,726536","0,0","0,0","12229,726536","0,0"
AT,2014,ren_mun_waste,"7949,184084","0,0","0,0","7949,184084","0,0"
AT,2014,renewables,"402700,156704","39976,571232","20260,678824000002","422461,601496","0,04666907557558619"
AT,2014,solid_biomass,"183552,95451600003","18864,841572","9544,187412000001","192869,71495199998","0,048326167549527704"
AT,2014,total,"516483,899208","1180463,905728","276550,44919200003","1378072,45026","0,6559259321710257"
AT,2015,bioenergy,"228881,13537600002","47114,562816","27690,532236","248774,21316","0,07807895494179441"
AT,2015,biofuels,"18585,582012000003","22127,02866","12257,778096","28609,074288000003","0,34496923824409204"
AT,2015,biogas,"12627,891216000002","0,0","0,0","12627,891216000002","0,0"
AT,2015,ren_mun_waste,"7539,840648000001","0,0","0,0","7539,840648000001","0,0"
AT,2015,renewables,"403228,028448","39582,467748","22737,087288000002","420542,45611200004","0,040056313495048616"
AT,2015,solid_biomass,"190127,82150000002","17021,22606","10457,328492","197006,56642800002","0,03331816642974136"
AT,2015,total,"511726,48023600003","1261396,466316","409763,120832","1410092,46864","0,6039556727122865"
AT,2016,bioenergy,"233379,056484","42598,973412","29437,181460000003","246562,7454","0,05338110561126156"
AT,2016,biofuels,"17002,217988000004","20341,316592","13235,437763999998","23884,731036","0,2975071738212059"
AT,2016,biogas,"12789,794772","0,0","0,0","12789,794772","0,0"
AT,2016,ren_mun_waste,"8289,194112000001","0,0","0,0","8289,194112000001","0,0"
AT,2016,renewables,"420778,968444","35954,940492","24597,240660000003","432158,607108","0,026281322748621355"
AT,2016,solid_biomass,"195297,84961200002","15138,003420000001","11300,884956","199380,272688","0,019245226281762146"
AT,2016,total,"524890,868004","1332397,7698320001","447826,366332","1425347,5768559999","0,6206004892162289"
AT,2017,bioenergy,"237987,46724400003","42491,665728","31888,55286","248278,41230400003","0,04270654371277842"
AT,2017,biofuels,"15040,86966","19717,148448","13576,285152","21198,312684","0,2896864192702932"
AT,2017,biogas,"13272,784020000001","0,0","0,0","13272,784020000001","0,0"
AT,2017,ren_mun_waste,"7313,9209200000005","470,135772","0,0","7784,056692000001","0,06039726977877462"
AT,2017,renewables,"426106,79704800004","35197,59024","26220,546756000003","434771,63085600006","0,02064772134816052"
AT,2017,solid_biomass,"202359,89264400004","14561,020512000001","12561,697908","204030,425844","0,009799139494658826"
AT,2017,total,"529022,109168","1342891,0210680002","410855,456952","1456912,280736","0,6397334804846015"
AT,2018,bioenergy,"224047,767852","46039,81125600001","36676,912284000005","233978,98305600003","0,04001598284474595"
AT,2018,biofuels,"13980,060144000001","23287,944563999998","16885,113192","20913,777756","0,3061537445172035"
AT,2018,biogas,"9781,453368","0,0","0,0","9781,453368","0,0"
AT,2018,ren_mun_waste,"7631,364096","0,0","0,0","7631,364096","0,0"
AT,2018,renewables,"409627,55224800005","38774,624688","31726,900512","417243,634524","0,016891148463032125"
AT,2018,solid_biomass,"192654,890244","15015,9582","14783,381460000002","192924,855108","0,0012055302043368164"
AT,2018,total,"502171,28154000005","1327158,408312","412483,787208","1422969,935004","0,6427926540144565"
CZ,2002,bioenergy,"74042,804376","227,217636","1659,6475200000002","72605,18286","-0,019729030732724195"
CZ,2002,biofuels,"3862,783548","1,4653800000000001","1158,110748","2700,988416","-0,42823040674603174"
CZ,2002,biogas,"1504,987128","0,0","0,0","1504,987128","0,0"
CZ,2002,ren_mun_waste,"2344,984812","0,0","0,0","2344,984812","0,0"
CZ,2002,renewables,"83236,347288","1,4653800000000001","1158,110748","82074,552156","-0,014092618693813298"
CZ,2002,solid_biomass,"66330,00702","0,0","0,0","66330,00702","0,0"
CZ,2002,total,"1327990,4092080002","814496,052672","343430,43426","1797716,293488","0,2620355726420101"
CZ,2003,bioenergy,"76997,512872","1294,265484","6993,337644","71296,17984000001","-0,07993516865545428"
CZ,2003,biofuels,"4199,486004","2,219004","1609,4896560000002","2589,996348","-0,6205686943308386"
CZ,2003,biogas,"1728,980928","0,0","0,0","1728,980928","0,0"
CZ,2003,ren_mun_waste,"2413,020312","0,0","0,0","2413,020312","0,0"
CZ,2003,renewables,"82388,68776","1080,2362679999999","6428,496456000001","77038,1667","-0,06942351326748278"
CZ,2003,solid_biomass,"68655,98376","1078,017264","4819,0068","64914,99422400001","-0,0576290513573966"
CZ,2003,total,"1413077,908248","829312,384248","361308,07026","1877373,722268","0,2492867075089438"
CZ,2004,bioenergy,"82747,16157600001","913,14108","7222,983624","76443,01308","-0,08254309046395847"
CZ,2004,biofuels,"3150,190188","115,43007600000001","1939,3257600000002","1331,988552","-1,3693028226566921"
CZ,2004,biogas,"2102,987772","0,0","0,0","2102,987772","0,0"
CZ,2004,ren_mun_waste,"2505,004308","0,0","0,0","2505,004308","0,0"
CZ,2004,renewables,"90582,00415200001","615,4596","6439,298400000001","84763,817532","-0,06870666010059526"
CZ,2004,solid_biomass,"74988,979308","499,987656","4500,014508","70988,994324","-0,05634714070949542"
CZ,2004,total,"1402169,326452","826031,14722","338186,216052","1925321,4582840002","0,2533836254039397"
CZ,2005,bioenergy,"86465,081844","2042,9909280000002","10267,331508000001","78234,461064","-0,10512426963959076"
CZ,2005,biofuels,"4695,07752","289,01480399999997","4866,8200560000005","110,992068","-41,24443606186345"
CZ,2005,biogas,"2335,0202280000003","0,0","0,0","2335,0202280000003","0,0"
CZ,2005,ren_mun_waste,"2345,989644","0,0","0,0","2345,989644","0,0"
CZ,2005,renewables,"95772,296376","1649,0130480000003","9466,815348","87948,21387600001","-0,08889097294258279"
CZ,2005,solid_biomass,"77088,994452","1359,9982439999999","4599,9952920000005","73848,99740400001","-0,04387327061835652"
CZ,2005,total,"1391401,6723439998","879231,684384","348366,16904400004","1906456,742316","0,2784566277098396"
CZ,2006,bioenergy,"92707,93558800001","2010,2501520000003","11934,515268","82671,00368400001","-0,12004529609842783"
CZ,2006,biofuels,"4123,956132","850,004136","4104,278172","757,015308","-4,298821967811516"
CZ,2006,biogas,"2656,985148","0,0","0,0","2656,985148","0,0"
CZ,2006,ren_mun_waste,"2241,989532","0,0","0,0","2241,989532","0,0"
CZ,2006,renewables,"102963,66966","1561,006512","10987,251768","93424,715748","-0,10089669720190497"
CZ,2006,solid_biomass,"83685,004776","711,002376","6883,015464","77512,99168800001","-0,0796255305541962"
CZ,2006,total,"1418446,348812","914677,8030720002","378576,778068","1949632,5311640003","0,2749754204624031"
CZ,2007,bioenergy,"98418,563316","1749,370644","11616,820884","88199,92429200001","-0,1118759490918861"
CZ,2007,biofuels,"3742,538652","308,525292","2441,8673640000006","1258,007796","-1,6958098978267384"
CZ,2007,biogas,"3189,0018240000004","0,0","0,0","3189,0018240000004","0,0"
CZ,2007,ren_mun_waste,"2458,991376","0,0","0,0","2458,991376","0,0"
CZ,2007,renewables,"107582,75676000002","1251,560124","10327,872636","98155,213596","-0,0924689802964259"
CZ,2007,solid_biomass,"89027,989596","942,992964","7886,005272000001","82085,01915600001","-0,084583184354322"
CZ,2007,total,"1423187,3136600002","866487,6932040001","380330,837928","1945516,0694040002","0,2498858081521434"
CZ,2008,bioenergy,"105660,220068","4739,24826","13772,269260000001","96307,620624","-0,09379341885380311"
CZ,2008,biofuels,"4463,212536","3291,8715","2933,5232880000003","4501,982304","0,07959787218212928"
CZ,2008,biogas,"3770,00406","0,0","0,0","3770,00406","0,0"
CZ,2008,ren_mun_waste,"2404,018692","0,0","0,0","2404,018692","0,0"
CZ,2008,renewables,"115357,267548","4207,859604","12522,551328000001","106723,039248","-0,07790906052327233"
CZ,2008,solid_biomass,"95022,98478000001","915,988104","9588,986172","86349,98671200001","-0,10044006256685062"
CZ,2008,total,"1388948,7099600001","886573,1125800001","356905,105776","1909673,1676800002","0,27736055350637645"
CZ,2009,bioenergy,"115631,04240000002","5175,596556","13348,397628000002","107542,521612","-0,07599599627658395"
CZ,2009,biofuels,"8152,034544","2896,1351640000003","2977,4428199999998","8154,965304","-0,009970325190729924"
CZ,2009,biogas,"5439,9929759999995","0,0","0,0","5439,9929759999995","0,0"
CZ,2009,ren_mun_waste,"2230,015284","0,0","0,0","2230,015284","0,0"
CZ,2009,renewables,"127616,8041","4480,127208","11545,435943999999","120635,775648","-0,05856727573597803"
CZ,2009,solid_biomass,"99808,99959600001","1583,992044","8567,993124","92824,998516","-0,07523836457477763"
CZ,2009,total,"1322336,5126200002","848016,201492","366112,130184","1793745,0299520001","0,2686580663701661"
CZ,2010,bioenergy,"122285,66792400001","5706,81774","12055,848732","115848,714132","-0,05480450119425414"
CZ,2010,biofuels,"9877,666032","2872,856556","2980,58292","9682,016867999999","-0,011126438372158362"
CZ,2010,biogas,"7397,9918640000005","0,0","0,0","7397,9918640000005","0,0"
CZ,2010,ren_mun_waste,"2624,997996","0,0","0,0","2624,997996","0,0"
CZ,2010,renewables,"138120,68980800002","5103,834804","10094,58414","133042,01767200002","-0,03751258003546012"
CZ,2010,solid_biomass,"102385,012032","2231,020116","7114,00122","97501,98906","-0,05008083579705384"
CZ,2010,total,"1339560,756612","864085,977252","380971,29272400006","1909122,5197440002","0,2530558827585263"
CZ,2011,bioenergy,"128877,533316","9249,311088","12660,715728000001","125312,09630399999","-0,027223266872211025"
CZ,2011,biofuels,"9242,528472","5051,1229920000005","1574,6554800000001","12565,005480000002","0,27667855119789414"
CZ,2011,biogas,"10460,008044","0,0","0,0","10460,008044","0,0"
CZ,2011,ren_mun_waste,"3345,0019920000004","0,0","0,0","3345,0019920000004","0,0"
CZ,2011,renewables,"148125,299616","8084,124648000001","9594,638352","146460,75354","-0,010313436654464988"
CZ,2011,solid_biomass,"105829,99480800002","3033,001656","8019,9828720000005","100843,013592","-0,04945291734513995"
CZ,2011,total,"1362768,733296","894850,8348600001","368333,93934","1833278,72148","0,28719958910282045"
CZ,2012,bioenergy,"138595,22172","10354,626288000001","14065,931412000002","134564,254416","-0,02758017082699131"
CZ,2012,biofuels,"9150,2514","4734,768384","2040,3951120000002","11524,920624000002","0,23378670967929427"
CZ,2012,biogas,"15697,987920000001","0,0","0,0","15697,987920000001","0,0"
CZ,2012,ren_mun_waste,"3504,016656","0,0","0,0","3504,016656","0,0"
CZ,2012,renewables,"158989,040784","8743,796856","10073,398932","157339,73466000002","-0,008450516831448679"
CZ,2012,solid_biomass,"110243,007612","4008,986604","8033,003820000001","106218,990396","-0,0378841598945525"
CZ,2012,total,"1364732,384364","822886,3998720001","362793,295692","1820016,990612","0,2527960489123175"
CZ,2013,bioenergy,"152870,869944","11589,020532","17645,519808","147195,49507200002","-0,041145955404664335"
CZ,2013,biofuels,"9543,852468000001","5067,870192","3282,828012","11709,977184000003","0,15243771631246245"
CZ,2013,biogas,"23910,019308000003","0,0","0,0","23910,019308000003","0,0"
CZ,2013,ren_mun_waste,"3471,9876360000003","0,0","0,0","3471,9876360000003","0,0"
CZ,2013,renewables,"175839,152328","9807,830208000001","13018,812732","173009,33607599998","-0,01855959104189309"
CZ,2013,solid_biomass,"115945,010532","4740,001884","9735,98472","110948,985828","-0,045029549379974346"
CZ,2013,total,"1280829,2054400002","851653,52586","349974,905076","1830654,5189760001","0,2740433083270241"
CZ,2014,bioenergy,"158816,712096","13824,185580000001","17655,065712000003","154736,005608","-0,024757522445712794"
CZ,2014,biofuels,"10925,705808","6596,219664","3946,1008680000004","13325,998248000004","0,19886831340366834"
CZ,2014,biogas,"25457,00004","0,0","0,0","25457,00004","0,0"
CZ,2014,ren_mun_waste,"3452,979564","0,0","0,0","3452,979564","0,0"
CZ,2014,renewables,"179693,394804","11512,192752","12160,100052000002","178795,661148","-0,003623730552743608"
CZ,2014,solid_biomass,"118980,984816","4916,014956","8213,999184","115683,00058800001","-0,028508806058252477"
CZ,2014,total,"1243120,205088","882801,056988","351121,837068","1767032,408592","0,30088821084139067"
CZ,2015,bioenergy,"161747,17902","18643,778532","21474,557748","159150,81873600002","-0,017786771305875002"
CZ,2015,biofuels,"9030,173976","9308,219364","6185,829527999999","12387,024612","0,2520693979226592"
CZ,2015,biogas,"25680,993840000003","0,0","0,0","25680,993840000003","0,0"
CZ,2015,ren_mun_waste,"3341,987496","0,0","0,0","3341,987496","0,0"
CZ,2015,renewables,"183683,49894000002","15320,254824000001","15572,844468000001","183665,328228","-0,0013752712416490434"
CZ,2015,solid_biomass,"123693,98184000001","6011,993592","9387,014940000001","120319,00236","-0,02805060947814196"
CZ,2015,total,"1208663,42724","917864,376552","352894,444452","1773830,5994880002","0,3185027545826943"
CZ,2016,bioenergy,"161699,323896","20898,872748","21756,622464000004","160752,85588800002","-0,005335828786753336"
CZ,2016,biofuels,"8627,278212","9322,077672","5253,680376","12606,999084000001","0,32270941473798864"
CZ,2016,biogas,"25160,993280000002","0,0","0,0","25160,993280000002","0,0"
CZ,2016,ren_mun_waste,"3581,0119080000004","0,0","0,0","3581,0119080000004","0,0"
CZ,2016,renewables,"184405,177656","18054,025884000002","16650,652392","185719,874724","0,007556399088065111"
CZ,2016,solid_biomass,"124329,998628","8731,990080000001","11397,013884000002","121665,016692","-0,021904602296209916"
CZ,2016,total,"1144625,358276","904678,8873119999","332588,464452","1757028,887352","0,3256010342107645"
CZ,2017,bioenergy,"163369,31281200002","21936,487392","21463,83954","163754,62401600002","0,002886317591580305"
CZ,2017,biofuels,"8588,215368000001","8561,671056","3922,571052","13139,978724","0,35305232233951367"
CZ,2017,biogas,"25443,769752000004","0,0","0,0","25443,769752000004","0,0"
CZ,2017,ren_mun_waste,"3853,446984","0,0","0,0","3853,446984","0,0"
CZ,2017,renewables,"187101,01630800002","18832,686948","15676,467768","190169,89884","0,016596838927991932"
CZ,2017,solid_biomass,"125483,880708","10271,015892","11753,896716000001","124000,99988400002","-0,011958619893284742"
CZ,2017,total,"1145663,894016","1000178,58114","323943,936624","1819779,22224","0,3716025747802583"
CZ,2018,bioenergy,"166713,26810400002","20343,326256","23004,498204","163922,43096","-0,016234336767793376"
CZ,2018,biofuels,"9215,858556","9390,280644","5551,445592","12924,986544000001","0,2970088238723972"
CZ,2018,biogas,"25279,144776000005","0,0","0,0","25279,144776000005","0,0"
CZ,2018,ren_mun_waste,"3668,8091040000004","0,0","0,0","3668,8091040000004","0,0"
CZ,2018,renewables,"191367,32364","18050,843916","17960,283432","191328,260796","0,00047332518271599617"
CZ,2018,solid_biomass,"128549,45566800001","8660,563272000001","12408,754104","124801,26483600002","-0,030033276000250925"
CZ,2018,total,"1144916,843292","962652,3764760001","292634,836884","1823423,287356","0,36745035792733505"
DK,2002,bioenergy,"63594,058824","8975,494368000001","3400,3096200000005","69169,201704","0,0806021265339772"
DK,2002,biofuels,"93,030696","1503,982296","1503,982296","93,030696","0,0"
DK,2002,biogas,"3362,0004","0,0","0,0","3362,0004","0,0"
DK,2002,ren_mun_waste,"18631,008792","0,0","0,0","18631,008792","0,0"
DK,2002,renewables,"85126,059468","7404,020856000001","1503,982296","91026,05616","0,06481702941879934"
DK,2002,solid_biomass,"41508,018936","5899,996692000001","0,0","47408,015628","0,1244514585528309"
DK,2002,total,"1198845,925524","554953,976064","920778,64056","828440,1482040001","-0,441582491250674"
DK,2003,bioenergy,"71931,610476","11489,709636000001","4719,612168000001","78701,70794400001","0,08602224328876378"
DK,2003,biofuels,"309,61386","1692,0114839999999","1692,0114839999999","309,61386","0,0"
DK,2003,biogas,"3577,997412","0,0","0,0","3577,997412","0,0"
DK,2003,ren_mun_waste,"20129,003964000003","0,0","0,0","20129,003964000003","0,0"
DK,2003,renewables,"95930,013132","10088,010864000002","1692,0114839999999","104326,01251200002","0,08047848449143265"
DK,2003,solid_biomass,"47914,995240000004","8395,999380000001","0,0","56310,99462","0,149100534214645"
DK,2003,total,"1194103,2440880002","626090,220144","914260,0022999999","874954,0726920001","-0,32935418115076426"
DK,2004,bioenergy,"75583,756116","16376,793804","5433,210360000001","86527,33956000001","0,1264754411686433"
DK,2004,biofuels,"477,755748","2444,002632","2444,002632","477,755748","0,0"
DK,2004,biogas,"3738,0169080000005","0,0","0,0","3738,0169080000005","0,0"
DK,2004,ren_mun_waste,"20499,996312000003","0,0","0,0","20499,996312000003","0,0"
DK,2004,renewables,"103352,958324","14091,010344","2444,002632","114999,966036","0,10127835784189691"
DK,2004,solid_biomass,"50867,987148","11647,007712000002","0,0","62514,99486","0,18630742493193897"
DK,2004,total,"1303920,7053480002","603952,138332","1020026,4414840001","851766,862536","-0,48848378758620076"
DK,2005,bioenergy,"77932,174104","23039,876664","6279,488244","94692,56252400001","0,17699793915442988"
DK,2005,biofuels,"560,19384","2631,989952","2631,989952","560,19384","0,0"
DK,2005,biogas,"3830,000904","0,0","0,0","3830,000904","0,0"
DK,2005,ren_mun_waste,"20785,99662","0,0","0,0","20785,99662","0,0"
DK,2005,renewables,"106159,579704","18918,013932","2631,989952","122445,60368400002","0,13300619613938902"
DK,2005,solid_biomass,"52755,98274000001","16285,982112","0,0","69042,00672","0,2358851210401203"
DK,2005,total,"1312268,765868","582587,274744","1018926,23418","830116,4591880001","-0,5256358365220419"
DK,2006,bioenergy,"80638,689096","21556,619028","5949,987084","96245,32104000001","0,16215470814954017"
DK,2006,biofuels,"829,656288","2792,17692","2631,989952","989,843256","0,1618306403857542"
DK,2006,biogas,"3919,012272","0,0","0,0","3919,012272","0,0"
DK,2006,ren_mun_waste,"21134,003436","0,0","0,0","21134,003436","0,0"
DK,2006,renewables,"107609,468544","19875,200148","2631,989952","124852,67874","0,13810845205738997"
DK,2006,solid_biomass,"54756,017100000005","17082,98136","0,0","71838,99846","0,23779537195958841"
DK,2006,total,"1239321,5633160002","612449,835084","943024,113792","889124,255424","-0,37179761624021584"
DK,2007,bioenergy,"88975,44525599999","23881,967748","5865,581196000001","106991,83180800002","0,16839029903077962"
DK,2007,biofuels,"885,4244640000001","2872,270404","2631,989952","1125,7049160000001","0,21344887864023496"
DK,2007,biogas,"3913,988112","0,0","0,0","3913,988112","0,0"
DK,2007,ren_mun_waste,"21864,013884","0,0","0,0","21864,013884","0,0"
DK,2007,renewables,"120114,016632","20873,291400000002","2631,989952","138355,31808","0,13184387634057182"
DK,2007,solid_biomass,"62312,018796000004","18000,979128000003","0,0","80312,997924","0,22413531549443946"
DK,2007,total,"1136416,3413840001","597976,7792400001","819653,771592","870208,16742","-0,25474018821178124"
DK,2008,bioenergy,"87700,564656","29680,727616000004","7180,906284000001","110200,42785600001","0,2041718146630133"
DK,2008,biofuels,"1321,5634200000002","3926,129832","3675,005568","1572,6876840000002","0,15967840694300253"
DK,2008,biogas,"3928,0138920000004","0,0","0,0","3928,0138920000004","0,0"
DK,2008,ren_mun_waste,"22829,99238","0,0","0,0","22829,99238","0,0"
DK,2008,renewables,"118361,79896400002","25678,104948000004","3675,005568","140364,89834400002","0,15675642300595546"
DK,2008,solid_biomass,"59620,994964","21752,016984","0,0","81373,011948","0,26731242291855006"
DK,2008,total,"1118099,80314","661664,0362320001","847924,7617800001","849322,2737520001","-0,21930512280711434"
DK,2009,bioenergy,"88206,539436","31293,859788","6683,59818","112816,801044","0,21814358659577382"
DK,2009,biofuels,"1194,577776","3513,6044280000006","3112,508988","1595,6732160000001","0,2513643996641481"
DK,2009,biogas,"4171,015764000001","0,0","0,0","4171,015764000001","0,0"
DK,2009,ren_mun_waste,"21639,015252000005","0,0","0,0","21639,015252000005","0,0"
DK,2009,renewables,"118546,93926000001","27563,588460000003","3112,508988","142998,0606","0,17098888872622936"
DK,2009,solid_biomass,"61202,01438000001","24049,984032","0,0","85251,998412","0,2821046366065566"
DK,2009,total,"1006073,59554","605577,6634320001","770619,644712","807326,5763520001","-0,20443025922144373"
DK,2010,bioenergy,"98040,57901200002","44058,282552000004","7842,588156000001","134256,273408","0,2697504814984832"
